0,title,url,stage,date,start_time,end_time
1885,N'FAMADY KOUYATÉ,https://www.nfamady.com,AVALON STAGE,25/06/2023,11:30,12:10
1886,N'FAMADY KOUYATÉ,https://www.nfamady.com/,BREAD AND ROSES,22/06/2023,20:30,21:30
1887,"N4 RECORDS TAKEOVER - SAMURAI BREAKS, IVAN CARGO & MORE!",https://n4records.bandcamp.com/,BLIND TIGER,25/06/2023,20:00,22:00
1888,NADINE NOOR,https://www.instagram.com/nadine_noor/,GREENPEACE,22/06/2023,00:00,01:30
1889,NADÏ,https://www.instagram.com/nadi_bpm/,BABYLON UPRISING,22/06/2023,20:00,21:00
1890,NADĪ,https://www.thisisnadi.com/,GREENPEACE,24/06/2023,14:30,15:25
1891,NAKEDPRESENTS,https://nakedpresents.co.uk/,BREAD AND ROSES,22/06/2023,01:00,02:00
1892,NAKEDPRESENTS,https://nakedpresents.co.uk/,BREAD AND ROSES,23/06/2023,19:00,20:00
1893,NAOMI KIMPENU (ETC FINALIST),https://instagram.com/naomikimpenu?igshid=ymmymta2m2y=,ACOUSTIC STAGE,25/06/2023,12:10,12:40
1894,NAPES,https://on.soundcloud.com/wn3ncxsa27miy5za6,THE SALON CAROUSEL,25/06/2023,00:00,00:45
1895,NARX,,NOWHERE,25/06/2023,22:00,23:00
1896,NATSUMA,https://www.youtube.com/channel/ucdv7ej0sdzd2q8sdxyed8lg,MANDALA STAGE,22/06/2023,15:00,16:00
1897,NATSUMA,https://www.youtube.com/channel/ucdv7ej0sdzd2q8sdxyed8lg,MANDALA STAGE,24/06/2023,18:00,19:00
1898,NAYTIIVE,https://www.instagram.com/naytiive,BREAD AND ROSES,22/06/2023,22:00,23:00
1899,NAYTIIVE,https://www.instagram.com/naytiive/,BREAD AND ROSES,23/06/2023,01:00,02:00
1900,NAYTIIVE,https://www.instagram.com/naytiive,BREAD AND ROSES,25/06/2023,23:45,00:45
1901,NDA: ABBIE MCCARTHY BIRTHDAY PARTY,https://abbiemccarthy.co.uk,GREENPEACE,23/06/2023,17:45,18:45
1902,NEMO & CASTRO,"https://ra.co/dj/nemo
 https://ra.co/dj/castromoore",NYC DOWNLOW,25/06/2023,22:00,23:10
1903,NEMZZZ,,THE LONELY HEARTS CLUB,23/06/2023,19:00,19:30
1904,NEON MOON,https://www.neonmoon.co.uk/,SENSATION SEEKERS STAGE,23/06/2023,01:35,01:50
1905,NEON MOON,https://www.neonmoon.co.uk/,SENSATION SEEKERS STAGE,23/06/2023,00:25,00:40
1906,NEON MOON,https://www.neonmoon.co.uk/,SENSATION SEEKERS STAGE,23/06/2023,23:05,23:20
1907,NEON MOON,https://www.neonmoon.co.uk/,SENSATION SEEKERS STAGE,24/06/2023,01:35,01:50
1908,NEON MOON,https://www.neonmoon.co.uk/,SENSATION SEEKERS STAGE,24/06/2023,00:00,00:15
1909,NEON MOON,https://www.neonmoon.co.uk/,SENSATION SEEKERS STAGE,24/06/2023,22:45,23:00
1910,NEON MOON,https://www.neonmoon.co.uk/,SENSATION SEEKERS STAGE,25/06/2023,00:30,01:00
1911,NEON MOON,https://www.neonmoon.co.uk/,SENSATION SEEKERS STAGE,25/06/2023,23:30,23:45
1912,NEVILLE STAPLE - FROM THE SPECIALS,http://www.fromthespecials.com,AVALON STAGE,25/06/2023,22:50,23:50
1913,NEW YORK BRASS BAND,https://www.newyorkbrassband.co.uk/,THE ROCKET LOUNGE,25/06/2023,04:00,05:00
1914,NEW YORK BRASS BAND,https://www.newyorkbrassband.co.uk/,BREAD AND ROSES,23/06/2023,23:45,00:40
1915,NEW YORK BRASS BAND,https://www.newyorkbrassband.co.uk/,BREAD AND ROSES,24/06/2023,23:45,00:40
1916,NEW YORK BRASS BAND,https://www.newyorkbrassband.co.uk/,OUTSIDE CIRCUS STAGE,23/06/2023,20:14,20:59
1917,NEW YORK BRASS BAND,https://www.newyorkbrassband.co.uk/,OUTSIDE CIRCUS STAGE,24/06/2023,20:12,20:57
1918,NEW YORK BRASS BAND,https://www.newyorkbrassband.co.uk/,OUTSIDE CIRCUS STAGE,25/06/2023,20:24,21:09
1919,NEW YORK BRASS BAND,https://www.newyorkbrassband.co.uk/,THE GATEWAY,22/06/2023,13:10,13:55
1920,NEW YORK BRASS BAND,https://www.newyorkbrassband.co.uk/,THE GATEWAY,23/06/2023,16:40,17:25
1921,NEW YORK BRASS BAND,https://www.newyorkbrassband.co.uk/,THE GATEWAY,24/06/2023,17:25,18:10
1922,NEW YORK BRASS BAND,https://www.newyorkbrassband.co.uk/,THE GATEWAY,25/06/2023,17:10,17:55
1923,NEWTON FAULKNER,https://linktr.ee/newtonfaulkner,ACOUSTIC STAGE,23/06/2023,17:00,18:00
1924,"NEXT LEVEL PRESENTS: ASHER SIMMONS, B3NJI, REBEKAH DINNALL,G U Y, RED, SOLO JANE",,THE LONELY HEARTS CLUB,24/06/2023,12:00,14:00
1925,NGAIO (LIVE),https://ngaiomusic.com/,GREENPEACE,25/06/2023,12:35,13:15
1926,"NIA ARCHIVES PRESENTS UP YA ARCHIVES: NIA ARCHIVES, IZCO & REEK0, VANESSA MARIA",,THE LEVELS,24/06/2023,00:30,03:00
1927,"NICK DAVIES, KIRSTY KENNY & AJA ALUWALIA",http://2033 no uk fossil fuels,SPEAKERS FORUM,25/06/2023,15:00,16:00
1928,NICK MAY- EX WHIMWISE,https://www.nickmaysoundmusic.com/,MANDALA STAGE,23/06/2023,22:00,23:00
1929,NICK MAY- EX WHIMWISE,,MANDALA STAGE,25/06/2023,19:00,20:00
1930,NICK THE HEDGE,,BLIND TIGER,25/06/2023,00:00,01:00
1931,NIEVE ELLA,https://www.nieveella.com/,BBC MUSIC INTRODUCING,23/06/2023,16:00,16:30
1932,NIGEL SHAW,https://seventhwavemusic.com,CROISSANT NEUF BANDSTAND,25/06/2023,11:45,12:30
1933,NII AYIKWEI PARKES,https://www.niiparkes.com/,POETRY&WORDS,25/06/2023,15:51,16:21
1934,NIK WARD,https://www.facebook.com/niksmusic.co.uk,THE HIVE,24/06/2023,11:10,11:40
1935,NIKI STEVENS,https://soundcloud.com/nikistevens,THE LIZARD STAGE,22/06/2023,17:30,18:30
1936,NIKKI NAIR B2B WAGER,https://www.instagram.com/nikki__nair/ https://www.instagram.com/wagerdj/,BABYLON UPRISING,23/06/2023,17:00,19:00
1937,NIKS,"https://ra.co/dj/niks
 https://blackartistdatabase.co/?#/",THE MEAT RACK,25/06/2023,23:30,01:00
1938,NINA CONTI,https://www.ninaconti.net/,CABARET,23/06/2023,16:05,16:35
1939,NINA,,CORNISH ARMS,23/06/2023,20:00,21:00
1940,NINA,,CORNISH ARMS,25/06/2023,20:00,22:00
1941,NINJA RIVER,https://www.instagram.com/indyflows/,THE SISTXRHOOD,25/06/2023,01:00,02:00
1942,NINOTCHKA,,AVALON'S CAFÉ STAGE,22/06/2023,13:00,13:45
1943,NINOTCHKA,,AVALON'S CAFÉ STAGE,23/06/2023,18:05,18:35
1944,NINOTCHKA,,AVALON'S CAFÉ STAGE,24/06/2023,11:45,12:15
1945,NIPSY,https://instagram.com/nipsyiow,CORNISH ARMS,22/06/2023,10:00,12:00
1946,NIPSY,https://instagram.com/nipsyiow,CORNISH ARMS,24/06/2023,14:00,16:00
1947,NIPSY,https://instagram.com/nipsyiow,CORNISH ARMS,25/06/2023,10:00,12:00
1948,NISH KUMAR,,CABARET,25/06/2023,17:40,18:10
1949,NOBLE & HEATH,,DELUXE DINER,22/06/2023,01:30,03:00
1950,NOBLE AND HEATH,,DELUXE DINER,23/06/2023,03:00,04:30
1951,NOBLE AND HEATH,,DELUXE DINER,25/06/2023,23:00,00:30
1952,NOEL WATSON,,DELUXE DINER,24/06/2023,00:00,01:30
1953,NOEL WATSON,,DELUXE DINER,23/06/2023,00:00,01:30
1954,NOFIT HOWIE,,CIRCUS BIG TOP,23/06/2023,13:21,13:29
1955,NOFIT HOWIE,,CIRCUS BIG TOP,24/06/2023,13:27,13:35
1956,NOFIT HOWIE,,CIRCUS BIG TOP,25/06/2023,13:01,13:09
1957,NONSENSE YOGA,http://www.petethetemp.co.uk/om-skanky-the-nonsense-yoga-show/,THE GATEWAY,23/06/2023,12:40,13:10
1958,NONSENSE YOGA,http://www.petethetemp.co.uk/om-skanky-the-nonsense-yoga-show/,THE GATEWAY,24/06/2023,12:35,13:05
1959,NONSENSE YOGA,http://www.petethetemp.co.uk/om-skanky-the-nonsense-yoga-show/,THE GATEWAY,25/06/2023,12:35,13:05
1960,"NOORIYAH PRESENTS MIDDLE OF NOWHERE: FRESHTA, NOORIYAH, PEKODJINN",,THE FIRMLY ROOTED SOUNDSYSTEM,22/06/2023,18:00,00:00
1961,NORTHBASE B2B MARK XTC,https://www.facebook.com/markxtc,GLADE DOME,22/06/2023,12:30,14:00
1962,NOT BAD FOR A GIRL PRESENTS: COLLECTIVE POWER! HOW TO RUN YOUR OWN DJ COLLECTIVE,https://www.instagram.com/notbadforagirlmcr/,THE SISTXRHOOD,23/06/2023,16:30,17:00
1963,NOTTING HILL CARNIVAL - SUPER SOCA SHOW,https://nhcarnival.org/,THE BUG,22/06/2023,13:00,15:00
1964,NOTTING HILL CARNIVAL - SUPER SOCA SHOW,https://nhcarnival.org/,THE BUG,25/06/2023,12:00,14:00
1965,NOTTING HILL CARNIVAL SOUND SYSTEM PAYS TRIBUTE TO CARNIVAL PIONEER & LEGEND JAH SHAKA,https://www.facebook.com/jahshakamusic/?locale=en_gb,NOTTING HILL CARNIVAL SOUNDSYSTEM,24/06/2023,16:00,20:00
1966,NOVA TWINS,https://novatwins.co.uk/,OTHER STAGE,25/06/2023,13:45,14:30
1967,NOVARA MEDIA PRESENT : THE DUSTBIN OF HISTORY - ARTIFICIAL INTELLIGENCE,https://novaramedia.com/,NOMAD,24/06/2023,16:00,17:00
1968,NOVARA MEDIA PRESENT : THE DUSTBIN OF HISTORY - LANDLORDS,,NOMAD,23/06/2023,15:00,16:00
1969,NOVARA MEDIA PRESENT : THE DUSTBIN OF HISTORY - MASCULINITY,,NOMAD,23/06/2023,16:00,17:00
1970,NOVARA MEDIA PRESENT : THE DUSTBIN OF HISTORY - POLICE,https://novaramedia.com/,NOMAD,24/06/2023,15:00,16:00
1971,NOWT,https://www.instagram.com/nowttunes/,VILLAGE INN,24/06/2023,16:00,18:00
1972,NOWT,https://www.instagram.com/nowttunes/,TOLPUDDLE,23/06/2023,15:30,17:30
1973,O.P. GROOVER & PUTTYRUBBER,,THE HIVE,25/06/2023,18:00,19:00
1974,O.P.GROOVER + PUTTYRUBBER (BLENDID TAKEOVER),https://soundcloud.com/opgroover,CORNISH ARMS,23/06/2023,01:00,02:00
1975,OBONGJAYAR,https://obongjay.ar/,THE PARK STAGE,24/06/2023,16:45,17:45
1976,OBRA,https://www.instagram.com/electricbluedog1/,THE SISTXRHOOD,24/06/2023,22:00,23:00
1977,OCTOGON,,SMALL WORLD STAGE,24/06/2023,22:30,23:30
1978,OFF YELLOW RADIO X NATTY SPEAKS + SPECIAL GUESTS,https://www.instagram.com/offyellowradio/?hl=en,NOMAD,25/06/2023,02:30,04:00
1979,OGAZÓN,,THE WOW,25/06/2023,21:00,22:30
1980,OH ANNIE OH,https://www.instagram.com/ohannieoh/,THE RUM SHACK,24/06/2023,04:00,05:00
1981,OH JEREMY CORBYN - THE BIG LIE CERT TBC,https://www.platformfilms.co.uk/,PILTON PALAIS CINEMA,25/06/2023,14:45,16:35
1982,OH MY GOD! IT'S CHURCH,https://www.sexy-jesus.com/#oh-my-god,TRUTH STAGE,25/06/2023,00:00,01:00
1983,"OH MY GOD, IT'S THE CHUCH",https://www.sexy-jesus.com/#oh-my-god,SENSATION SEEKERS STAGE,23/06/2023,23:25,00:25
1984,"OH MY GOD, IT'S THE CHURCH",https://www.sexy-jesus.com/#oh-my-god,SENSATION SEEKERS STAGE,24/06/2023,00:25,01:25
1985,OLD BABY MACKEREL,https://www.oldbabymackerel.com/,THE BANDSTAND,23/06/2023,12:30,13:00
1986,OLD SKOOL DANCE PARTY W/ FRAME + PETE WHEELER,,STONEBRIDGE BAR,23/06/2023,13:00,14:00
1987,OLD TIME RAGS TRIO,https://www.facebook.com/theoldtimerags/,RIMSKI'S YARD,22/06/2023,19:00,TBA
1988,OLD TIME RAGS TRIO,https://www.facebook.com/theoldtimerags/,RIMSKI'S YARD,23/06/2023,23:00,TBA
1989,OLD TIME RAGS TRIO,,RIMSKI'S YARD,24/06/2023,19:00,TBA
1990,OLD TIME SAILORS!,https://oldtimesailors.com/,RIMSKI'S YARD,22/06/2023,01:00,03:00
1991,OLD TIME SAILORS,https://oldtimesailors.com,CROISSANT NEUF,22/06/2023,21:45,22:45
1992,OLD TIME SAILORS,https://oldtimesailors.com/,SENSATION SEEKERS STAGE,22/06/2023,15:55,16:40
1993,OLE,https://olecomedy.com/,THE ASTROLABE THEATRE,23/06/2023,17:30,18:30
1994,OLE,https://olecomedy.com/,THE ASTROLABE THEATRE,24/06/2023,17:30,18:30
1995,OLE,https://olecomedy.com/,THE ASTROLABE THEATRE,25/06/2023,16:40,17:40
1996,OLI LAMBOURNE - CIRK HES (NEXT GEN),https://www.circusworksdevoran.org/,CIRCUS BIG TOP,22/06/2023,20:20,20:26
1997,OLIVE BPM VS MOMO TRACTOR BOY,,THE WEST HOLTS BAR,23/06/2023,02:30,03:00
1998,OLIVE BPM X MOMO TRACTOR BOY,https://www.instagram.com/gillanthegillan/,THE MEETING PLACE BAR,25/06/2023,20:00,22:00
1999,OLIVER SUDDEN,https://oliversudden.bandcamp.com/,TOLPUDDLE,24/06/2023,15:30,17:30
2000,OLIVER SUDDEN,https://oliversudden.bandcamp.com/,TOLPUDDLE,25/06/2023,17:30,19:30
2001,OLIVER SUDDEN,https://instagram.com/cronxdon,CORNISH ARMS,23/06/2023,10:00,12:00
2002,OLIVER SUDDEN,https://instagram.com/cronxdon,CORNISH ARMS,24/06/2023,18:00,20:00
2003,OLIVER SUDDEN,https://instagram.com/cronxdon,CORNISH ARMS,25/06/2023,14:00,16:00
2004,OLIVIA DEAN,https://www.oliviadeano.com/,STRUMMERVILLE,25/06/2023,18:00,18:45
2005,OLIVIA DEAN,,THE LONELY HEARTS CLUB,24/06/2023,17:30,18:30
2006,OPEN MIC,,POETRY&WORDS,24/06/2023,12:56,13:56
2007,OPEN,https://www.bimbleinn.com,BIMBLE INN,21/06/2023,12:00,03:00
2008,OPEN,https://www.bimbleinn.com,BIMBLE INN,22/06/2023,12:00,13:30
2009,OPEN,https://www.bimbleinn.com,BIMBLE INN,23/06/2023,12:00,14:00
2010,OPEN,https://www.bimbleinn.com,BIMBLE INN,24/06/2023,12:00,13:30
2011,OPEN,https://www.bimbleinn.com,BIMBLE INN,25/06/2023,12:00,15:00
2012,OPTIMO,https://www.instagram.com/optimoespacio/?hl=en,SAN REMO,24/06/2023,01:00,03:00
2013,OR:LA,,THE WOW,23/06/2023,01:30,03:00
2014,ORAM,https://soundcloud.com/oramdnb?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,THE SALON CAROUSEL,25/06/2023,01:30,02:15
2015,ORCA SOUND,https://www.facebook.com/iamorcasound,GLADE DOME,23/06/2023,00:15,01:25
2016,OSCAR BROWN,https://www.youtube.com/watch?v=qvivwimdopg,MANDALA STAGE,24/06/2023,12:00,13:00
2017,OUISSAM,https://ra.co/dj/ouissam/biography,GENOSYS SOUND SYSTEM,22/06/2023,01:00,03:00
2018,OUT OF SORTS RECORDS,https://www.instagram.com/outofsortsrecs/,BABYLON UPRISING,23/06/2023,19:00,20:00
2019,OVEREASY DJS,https://www.instagram.com/overeasydjs/,THE WEST HOLTS BAR,22/06/2023,02:00,03:00
2020,OVEREASY DJS,https://www.instagram.com/overeasydjs/,THE WEST HOLTS BAR,22/06/2023,19:00,20:00
2021,OVEREASY DJS,https://www.instagram.com/overeasydjs/,THE MEETING PLACE BAR,22/06/2023,14:00,17:00
2022,OVEREASY DJS,https://www.instagram.com/overeasydjs/,THE MEETING PLACE BAR,24/06/2023,12:00,14:00
2023,P MONEY AND WHINEY,http://p money (@kingpmoney) • instagram photos and videos,NOWHERE,24/06/2023,20:00,21:00
2024,P-RALLEL,https://www.instagram.com/paralleltheory/,GLADE DOME,24/06/2023,19:35,20:50
2025,PAIGE TOMLINSON,https://www.instagram.com/paigetomlinson_dj/,GLADE DOME,24/06/2023,22:15,23:20
2026,PALE BLUE EYES,https://www.instagram.com/pbemusic,GREENPEACE,23/06/2023,15:15,16:00
2027,PALE STRANGER,https://palestranger.bandcamp.com/,THE BANDSTAND,23/06/2023,13:15,13:45
2028,PALE WAVES,https://www.palewaves.co.uk/,WOODSIES,23/06/2023,16:30,17:30
2029,PALMS TRAX B2B JOB JOBSE,,THE LEVELS,22/06/2023,19:30,21:30
2030,PALMS TRAX,https://www.instagram.com/palmstrax/?hl=en,SAN REMO,25/06/2023,01:00,02:30
2031,PAM AYRES,https://pamayres.com/,CABARET,25/06/2023,15:30,16:25
2032,PANDA & THE MONIUMS,,SMALL WORLD STAGE,23/06/2023,15:45,16:45
2033,PANDA AND THE MONIUMS,https://www.facebook.com/pandaandthemoniums/,STRUMMERVILLE,25/06/2023,17:00,17:30
2034,PANEL DISCUSSION BIRTH THE NEW EARTH,,FIRESIDE STORIES,23/06/2023,15:45,17:45
2035,PANEL DISCUSSION PLANTS FOR MAGIC & MEDICINE,,FIRESIDE STORIES,24/06/2023,14:30,16:00
2036,PANIC SHACK,https://www.facebook.com/panicshack/,STRUMMERVILLE,23/06/2023,22:00,22:30
2037,PANIC SHACK,https://linktr.ee/panicshack,TRUTH STAGE,22/06/2023,20:00,20:45
2038,PAPA NUGS,https://www.instagram.com/papanugs/,BABYLON UPRISING,24/06/2023,22:00,23:00
2039,PAPA NUGS,https://www.instagram.com/papanugs/,PLATFORM 23,22/06/2023,20:00,21:00
2040,PARADE SIRENS,,SMALL WORLD STAGE,25/06/2023,20:15,21:15
2041,PARANOID LONDON (LIVE),,THE LEVELS,22/06/2023,21:30,22:30
2042,PARANOID LONDON LIVE,http://paranoid london (@paranoid_london) | instagram,NOWHERE,23/06/2023,04:30,06:00
2043,PARRIS,https://www.instagram.com/parris.dj/?hl=en,SAN REMO,22/06/2023,18:00,19:30
2044,PARTOK,https://ra.co/dj/partok,GENOSYS SOUND SYSTEM,23/06/2023,04:00,06:00
2045,PATRICK GREENFIELD,http://carbon off-setting pirates,SPEAKERS FORUM,22/06/2023,13:00,14:00
2046,PAUL CARRACK,https://www.paulcarrack.net,ACOUSTIC STAGE,24/06/2023,21:30,22:45
2047,PAUL CURRIE,,THE PAVEMENT,21/06/2023,15:10,15:40
2048,PAUL CURRIE,,THE PAVEMENT,22/06/2023,13:10,13:40
2049,PAUL CURRIE,https://instagram.com/paulcurriecomedian,SENSATION SEEKERS STAGE,23/06/2023,16:55,17:25
2050,PAUL CURRIE,https://instagram.com/paulcurriecomedian,SENSATION SEEKERS STAGE,24/06/2023,14:55,15:25
2051,PAUL CURRIE,,A LITTLE MORE SENSATION,22/06/2023,14:45,15:15
2052,PAUL CURRIE,,A LITTLE MORE SENSATION,23/06/2023,14:55,15:25
2053,PAUL CURRIE,,A LITTLE MORE SENSATION,24/06/2023,13:10,13:40
2054,PAUL FOOT,https://www.paulfoot.tv/,CABARET,23/06/2023,16:40,17:20
2055,PAUL LAMBOURNE,,CROONER'S CORNER,22/06/2023,17:45,18:15
2056,PAUL LAMBOURNE,,CROONER'S CORNER,22/06/2023,14:00,14:30
2057,PAUL LAMBOURNE,,CROONER'S CORNER,23/06/2023,16:30,17:00
2058,PAUL LAMBOURNE,,CROONER'S CORNER,23/06/2023,13:00,13:30
2059,PAUL LAMBOURNE,,CROONER'S CORNER,24/06/2023,17:30,18:00
2060,PAUL LAMBOURNE,,CROONER'S CORNER,24/06/2023,12:00,12:30
2061,PAUL MOROCCO & MARCIAL HEREDIA - OLE!,https://olecomedy.com/,RIMSKI'S YARD,22/06/2023,22:00,TBA
2062,PAULA TAPE,https://www.instagram.com/paula.tape/?hl=en,SAN REMO,23/06/2023,20:30,22:00
2063,PAULA TAPE,,THE WOW,24/06/2023,21:00,23:00
2064,PAUL’S MOBILE DISCO,,RIMSKI'S YARD,22/06/2023,16:00,TBA
2065,PAVEL PLASTIKK,https://ra.co/dj/pavelplastikk,GENOSYS SOUND SYSTEM,22/06/2023,22:00,23:30
2066,PEARL,,THE SISTXRHOOD,22/06/2023,21:00,22:30
2067,PEEWEE (COMPERE),,OUTSIDE CIRCUS STAGE,23/06/2023,23:32,02:00
2068,PEEWEE (COMPERE),,OUTSIDE CIRCUS STAGE,24/06/2023,23:30,23:35
2069,PEEWEE (COMPERE),,OUTSIDE CIRCUS STAGE,25/06/2023,23:32,01:52
2070,"PENG DELI: DREAM MCLEAN, HARLEY MAXWELL, WALLACE RICE, DAME, PADDY BARS, STRAYWAVE",https://soundcloud.com/pengdeli,BLIND TIGER,22/06/2023,22:00,00:00
2071,PERRI KAYE,,DELUXE DINER,22/06/2023,22:30,00:00
2072,PERRI KAYE,,DELUXE DINER,23/06/2023,01:30,03:00
2073,PERRI KAYE,,DELUXE DINER,25/06/2023,21:30,23:00
2074,PETE & BAS,https://www.instagram.com/pete_and_bas/,THE RUM SHACK,24/06/2023,01:15,02:00
2075,PETE ANDERSON (COMPERE),,SENSATION SEEKERS STAGE,23/06/2023,12:00,18:00
2076,PETE ANDERSON (COMPERE),,SENSATION SEEKERS STAGE,25/06/2023,12:00,15:00
2077,PETE GASKELL & HIS BAGGY TROUSERED PHILANTHROPISTS,,RIMSKI'S YARD,22/06/2023,20:00,TBA
2078,PETE SINCLAIR AS NEIL DIAMOND,,CABARET,25/06/2023,21:55,22:25
2079,PETE THE TEMP,https://www.petethetemp.co.uk/,THE LIZARD STAGE,23/06/2023,16:00,17:00
2080,PETE THE TEMP,http://www.petethetemp.co.uk/,RIMSKI'S YARD,25/06/2023,21:00,TBA
2081,PETER HEMSLEY,http://www.petehemsley.com,TOAD HALL,22/06/2023,02:00,02:45
2082,PHIL HARTNOLL (ORBITAL) DJ SET,https://www.mixcloud.com/phil-hartnoll-orbital/,BIMBLE INN,23/06/2023,03:15,05:00
2083,PHIL HARTNOLL (ORBITAL),,FLYING BUS,25/06/2023,02:30,04:00
2084,PHIL KING,http://www.phil-king.net/,THE BANDSTAND,24/06/2023,11:45,12:15
2085,PHIL WANG,https://www.philwang.co.uk/,CABARET,23/06/2023,21:00,21:30
2086,PHIL WANG,https://www.philwang.co.uk/,CABARET,24/06/2023,18:55,19:25
2087,PHOEBE WESTON,http://the crisis in nature,SPEAKERS FORUM,23/06/2023,13:00,14:00
2088,PHOENIX,https://wearephoenix.com/,WOODSIES,25/06/2023,21:30,22:45
2089,"PICNIC DAYTIME DTAKEOVER: GENE ON EARTH, ANDY LUFF B2B TRULY MADLY, MOTHER EARTH",,THE WOW,25/06/2023,12:00,18:00
2090,PIGEON,https://www.instagram.com/pigeonhaslanded/?hl=en,STRUMMERVILLE,23/06/2023,17:30,18:00
2091,PIRATE TAXI SHOW,,RIMSKI'S YARD,22/06/2023,18:00,TBA
2092,PIRATE TAXI,http://nil,CIRCUS FIELD,22/06/2023,14:00,14:45
2093,PIRATE TAXI,http://nil,CIRCUS FIELD,23/06/2023,14:00,14:45
2094,PIRATE TAXI,http://nil,CIRCUS FIELD,24/06/2023,14:00,14:45
2095,PIRATE TAXI,http://nil,CIRCUS FIELD,25/06/2023,14:00,14:45
2096,PIXELS TAKEOVER,https://www.instagram.com/pixels_bris/,BABYLON UPRISING,25/06/2023,15:00,17:00
2097,PLACID,https://ra.co/dj/placid,GENOSYS SOUND SYSTEM,23/06/2023,22:00,00:00
2098,PLANETA POLAR,https://www.planetapolar.lt,TOAD HALL,23/06/2023,00:00,01:00
2099,PLANETA POLAR,https://www.planetapolar.lt/,THE LIZARD STAGE,21/06/2023,20:15,21:15
2100,PLANTFOOD,,CROISSANT NEUF,24/06/2023,01:00,02:00
2101,PLASTICIAN B2B CONDUCTA,,STONEBRIDGE BAR,23/06/2023,03:30,05:00
2102,PLUMM,https://soundcloud.com/plummofficial,THE LIZARD STAGE,25/06/2023,15:30,16:30
2103,PLUMM,,MANDALA STAGE,22/06/2023,21:00,22:00
2104,POCKETS OF POWER,https://scarylittlegirls.co.uk/,A LITTLE MORE SENSATION,22/06/2023,13:00,13:30
2105,POCKETS OF POWER,https://scarylittlegirls.co.uk/,A LITTLE MORE SENSATION,23/06/2023,16:40,17:10
2106,POCKETS OF POWER,https://scarylittlegirls.co.uk/,A LITTLE MORE SENSATION,24/06/2023,19:00,19:30
2107,POCKETS OF POWER,https://scarylittlegirls.co.uk/,A LITTLE MORE SENSATION,25/06/2023,15:30,16:00
2108,POET RS,https://twitter.com/poet_rs,POETRY&WORDS,24/06/2023,14:27,14:52
2109,POET RS,https://twitter.com/poet_rs,POETRY&WORDS,25/06/2023,15:24,15:49
2110,POLITE SOCIETY 12A,https://www.imdb.com/title/tt17499492/,PILTON PALAIS CINEMA,21/06/2023,17:30,19:14
2111,POLY-RITMO,https://www.instagram.com/poly_ritmo/?hl=en,SAN REMO,22/06/2023,12:00,13:30
2112,POLY-RITMO,https://www.instagram.com/poly_ritmo/,PLATFORM 23,25/06/2023,01:00,01:45
2113,PONY MONTANA,https://www.facebook.com/ponymontanaofficial/,TRUTH STAGE,24/06/2023,02:15,02:45
2114,PONY MONTANA,https://www.facebook.com/ponymontanaofficial/,TRUTH STAGE,24/06/2023,01:00,01:30
2115,PORIJ,https://www.instagram.com/porij_/,GREENPEACE,25/06/2023,20:45,21:45
2116,PORTRAITS,https://www.theportraitsmusic.com,TOAD HALL,22/06/2023,13:35,14:20
2117,POSITIVE FOCUS DJ'S,,TRUTH STAGE,25/06/2023,21:30,22:30
2118,POWER BALLAD YOGA,,GREENPEACE,23/06/2023,10:00,11:00
2119,POWER BALLAD YOGA,,GREENPEACE,24/06/2023,10:00,11:00
2120,POWER BALLAD YOGA,,GREENPEACE,25/06/2023,10:00,11:00
2121,"PRACTICES OF INTIMACY AND RESISTANCE: CREATIVE OFFERINGS TO THE EARTH
IONE MARIE ROJAS IS ARTIST-IN-RESIDENCE FOR THE DAY, SHARING THEIR WORK AS PART OF PIR COLLECTIVE, PLUS HOSTING WORKSHOPS AND A MYCO-FEAST",,GREENPEACE (BEAM),23/06/2023,12:00,19:00
2122,PRAH DJS,https://prahrecordings.greedbag.com,SAN REMO,24/06/2023,10:00,12:00
2123,PRE-HUMAN,https://www.jetpackdog.com/links,TOAD HALL,24/06/2023,22:00,22:30
2124,PRETTY GIRL,,THE LEVELS,23/06/2023,12:00,13:30
2125,PRIMA QUEEN,https://facebook.com/primaqueen,CROISSANT NEUF,24/06/2023,12:15,13:00
2126,PRIMA QUEEN,https://linktr.ee/primaqueen,THE HIVE,23/06/2023,14:00,14:45
2127,PRIMA QUEEN,https://www.instagram.com/prima__queen/?hl=en,STRUMMERVILLE,23/06/2023,20:00,20:45
2128,PRIMA QUEEN,https://www.prima-queen.com/,THE RABBIT HOLE,22/06/2023,15:00,16:00
2129,PRIYA,https://www.instagram.com/deejaypri/,PLATFORM 23,22/06/2023,18:00,19:00
2130,PROF ALICE ROBERTS WITH DR REBECCA WRAGG SYKES,https://www.alice-roberts.co.uk,FREE UNIVERSITY OF GLASTONBURY,25/06/2023,12:00,13:00
2131,PROFESSOR ELEMENTAL TBC,,RIMSKI'S YARD,24/06/2023,22:00,TBA
2132,PROFESSOR SPROUT'S DISCO INFERNO,,VILLAGE INN,22/06/2023,22:00,00:00
2133,PRONGHORN,https://pronghorn.co.uk/,THE ROCKET LOUNGE,22/06/2023,22:00,23:15
2134,PRONGHORN,https://www.pronghorn.co.uk/,THE GATEWAY,22/06/2023,15:25,15:55
